strokeID, isCompGenerated, lineID, time, x, y, groupID
49, false, 0.22632599, 137226, 1605, 391, 0
49, false, 0.22632599, 137237, 1610, 394, 0
49, false, 0.22632599, 137263, 1613, 394, 0
49, false, 0.22632599, 137265, 1613, 395, 0
49, false, 0.22632599, 137287, 1613, 395, 0
49, false, 0.22632599, 137296, 1602, 390, 0
49, false, 0.22632599, 137314, 1576, 374, 0
49, false, 0.22632599, 137315, 1564, 366, 0
49, false, 0.22632599, 137327, 1547, 351, 0
49, false, 0.22632599, 137340, 1534, 343, 0
49, false, 0.22632599, 137344, 1524, 336, 0
49, false, 0.22632599, 137361, 1520, 333, 0
49, false, 0.22632599, 137365, 1517, 330, 0
49, false, 0.22632599, 137375, 1515, 328, 0
49, false, 0.22632599, 137384, 1514, 327, 0
49, false, 0.22632599, 137393, 1512, 325, 0
49, false, 0.22632599, 137405, 1511, 325, 0
49, false, 0.22632599, 137435, 1514, 325, 0
49, false, 0.22632599, 137443, 1520, 328, 0
49, false, 0.22632599, 137456, 1537, 336, 0
49, false, 0.22632599, 137465, 1556, 347, 0
49, false, 0.22632599, 137485, 1568, 354, 0
49, false, 0.22632599, 137486, 1591, 368, 0
49, false, 0.22632599, 137492, 1605, 377, 0
49, false, 0.22632599, 137506, 1617, 382, 0
49, false, 0.22632599, 137512, 1627, 387, 0
49, false, 0.22632599, 137525, 1638, 395, 0
49, false, 0.22632599, 137535, 1644, 397, 0
49, false, 0.22632599, 137542, 1647, 400, 0
49, false, 0.22632599, 137566, 1649, 401, 0
49, false, 0.22632599, 137566, 1651, 401, 0
49, false, 0.22632599, 137572, 1651, 402, 0
49, false, 0.22632599, 137602, 1649, 401, 0
49, false, 0.22632599, 137611, 1636, 394, 0
49, false, 0.22632599, 137622, 1616, 378, 0
49, false, 0.22632599, 137635, 1598, 367, 0
49, false, 0.22632599, 137646, 1573, 350, 0
49, false, 0.22632599, 137670, 1561, 342, 0
49, false, 0.22632599, 137671, 1546, 333, 0
49, false, 0.22632599, 137682, 1544, 333, 0
49, false, 0.22632599, 137693, 1542, 332, 0
49, false, 0.22632599, 137702, 1542, 331, 0
49, false, 0.22632599, 137734, 1542, 331, 0
49, false, 0.22632599, 137741, 1545, 333, 0
49, false, 0.22632599, 137757, 1568, 345, 0
49, false, 0.22632599, 137760, 1583, 354, 0
49, false, 0.22632599, 137775, 1601, 363, 0
49, false, 0.22632599, 137781, 1622, 375, 0
49, false, 0.22632599, 137797, 1639, 383, 0
49, false, 0.22632599, 137809, 1648, 388, 0
49, false, 0.22632599, 137811, 1662, 397, 0
49, false, 0.22632599, 137844, 1668, 400, 0
49, false, 0.22632599, 137847, 1672, 403, 0
49, false, 0.22632599, 137862, 1673, 404, 0
49, false, 0.22632599, 137875, 1674, 405, 0
49, false, 0.22632599, 137878, 1674, 404, 0
49, false, 0.22632599, 137892, 1674, 403, 0
49, false, 0.22632599, 137903, 1667, 391, 0
49, false, 0.22632599, 137911, 1653, 373, 0
49, false, 0.22632599, 137939, 1642, 355, 0
49, false, 0.22632599, 137940, 1622, 328, 0
49, false, 0.22632599, 137968, 1616, 317, 0
49, false, 0.22632599, 137969, 1609, 308, 0
49, false, 0.22632599, 137979, 1608, 305, 0
49, false, 0.22632599, 137989, 1607, 302, 0
49, false, 0.22632599, 138013, 1605, 302, 0
49, false, 0.22632599, 138014, 1605, 301, 0
49, false, 0.22632599, 138029, 1607, 301, 0
49, false, 0.22632599, 138038, 1614, 302, 0
49, false, 0.22632599, 138051, 1623, 308, 0
49, false, 0.22632599, 138057, 1645, 320, 0
49, false, 0.22632599, 138080, 1651, 324, 0
49, false, 0.22632599, 138085, 1666, 335, 0
49, false, 0.22632599, 138088, 1675, 343, 0
49, false, 0.22632599, 138097, 1679, 348, 0
49, false, 0.22632599, 138112, 1681, 351, 0
49, false, 0.22632599, 138138, 1682, 352, 0
49, false, 0.22632599, 138178, 1684, 356, 0
49, false, 0.22632599, 138190, 1678, 352, 0
49, false, 0.22632599, 138200, 1661, 345, 0
49, false, 0.22632599, 138217, 1652, 337, 0
49, false, 0.22632599, 138218, 1627, 320, 0
49, false, 0.22632599, 138244, 1625, 318, 0
49, false, 0.22632599, 138245, 1614, 311, 0
49, false, 0.22632599, 138247, 1605, 305, 0
49, false, 0.22632599, 138262, 1600, 302, 0
49, false, 0.22632599, 138268, 1598, 298, 0
49, false, 0.22632599, 138277, 1596, 297, 0
49, false, 0.22632599, 138286, 1595, 294, 0
49, false, 0.22632599, 138305, 1594, 294, 0
49, false, 0.22632599, 138316, 1594, 294, 0
49, false, 0.22632599, 138328, 1596, 296, 0
49, false, 0.22632599, 138340, 1601, 302, 0
49, false, 0.22632599, 138346, 1619, 317, 0
49, false, 0.22632599, 138372, 1625, 322, 0
49, false, 0.22632599, 138374, 1642, 334, 0
49, false, 0.22632599, 138382, 1651, 341, 0
49, false, 0.22632599, 138386, 1657, 345, 0
49, false, 0.22632599, 138398, 1664, 351, 0
49, false, 0.22632599, 138407, 1668, 354, 0
49, false, 0.22632599, 138418, 1671, 355, 0
49, false, 0.22632599, 138434, 1672, 356, 0
49, false, 0.22632599, 138435, 1674, 357, 0
49, false, 0.22632599, 138486, 1671, 356, 0
49, false, 0.22632599, 138491, 1657, 346, 0
49, false, 0.22632599, 138494, 1647, 338, 0
49, false, 0.22632599, 138513, 1627, 320, 0
49, false, 0.22632599, 138514, 1617, 311, 0
49, false, 0.22632599, 138525, 1602, 298, 0
49, false, 0.22632599, 138537, 1598, 294, 0
49, false, 0.22632599, 138545, 1591, 290, 0
49, false, 0.22632599, 138559, 1586, 287, 0
49, false, 0.22632599, 138563, 1585, 285, 0
49, false, 0.22632599, 138581, 1582, 285, 0
49, false, 0.22632599, 138583, 1582, 284, 0
49, false, 0.22632599, 138623, 1585, 285, 0
49, false, 0.22632599, 138643, 1595, 292, 0
49, false, 0.22632599, 138644, 1613, 302, 0
49, false, 0.22632599, 138656, 1626, 315, 0
49, false, 0.22632599, 138663, 1642, 325, 0
49, false, 0.22632599, 138676, 1654, 339, 0
49, false, 0.22632599, 138682, 1661, 347, 0
49, false, 0.22632599, 138695, 1668, 352, 0
49, false, 0.22632599, 138705, 1672, 357, 0
49, false, 0.22632599, 138723, 1674, 360, 0
49, false, 0.22632599, 138731, 1675, 361, 0
49, false, 0.22632599, 138742, 1676, 362, 0
49, false, 0.22632599, 138771, 1671, 359, 0
49, false, 0.22632599, 138786, 1656, 348, 0
49, false, 0.22632599, 138801, 1631, 328, 0
49, false, 0.22632599, 138802, 1617, 316, 0
49, false, 0.22632599, 138810, 1600, 298, 0
49, false, 0.22632599, 138822, 1582, 287, 0
49, false, 0.22632599, 138834, 1573, 280, 0
49, false, 0.22632599, 138852, 1567, 274, 0
49, false, 0.22632599, 138853, 1565, 272, 0
49, false, 0.22632599, 138862, 1563, 271, 0
49, false, 0.22632599, 138890, 1563, 271, 0
49, false, 0.22632599, 138910, 1564, 272, 0
49, false, 0.22632599, 138911, 1573, 284, 0
49, false, 0.22632599, 138920, 1585, 296, 0
49, false, 0.22632599, 138929, 1600, 313, 0
49, false, 0.22632599, 138942, 1614, 325, 0
49, false, 0.22632599, 138957, 1627, 340, 0
49, false, 0.22632599, 138960, 1640, 350, 0
49, false, 0.22632599, 138981, 1648, 355, 0
49, false, 0.22632599, 138985, 1654, 362, 0
49, false, 0.22632599, 138996, 1662, 368, 0
49, false, 0.22632599, 139011, 1667, 372, 0
49, false, 0.22632599, 139013, 1669, 374, 0
49, false, 0.22632599, 139021, 1671, 374, 0
49, false, 0.22632599, 139038, 1671, 376, 0
49, false, 0.22632599, 139058, 1671, 375, 0
49, false, 0.22632599, 139079, 1666, 373, 0
49, false, 0.22632599, 139080, 1658, 370, 0
49, false, 0.22632599, 139089, 1642, 364, 0
49, false, 0.22632599, 139099, 1630, 359, 0
49, false, 0.22632599, 139108, 1616, 351, 0
49, false, 0.22632599, 139120, 1605, 345, 0
49, false, 0.22632599, 139129, 1602, 343, 0
49, false, 0.22632599, 139152, 1598, 342, 0
49, false, 0.22632599, 139153, 1596, 341, 0
49, false, 0.22632599, 139156, 1594, 340, 0
49, false, 0.22632599, 139175, 1594, 340, 0
49, false, 0.22632599, 139177, 1592, 340, 0
49, false, 0.22632599, 139196, 1592, 341, 0
49, false, 0.22632599, 139207, 1594, 345, 0
49, false, 0.22632599, 139225, 1602, 358, 0
49, false, 0.22632599, 139227, 1618, 374, 0
49, false, 0.22632599, 139240, 1629, 385, 0
49, false, 0.22632599, 139246, 1647, 399, 0
49, false, 0.22632599, 139261, 1653, 404, 0
49, false, 0.22632599, 139271, 1665, 409, 0
49, false, 0.22632599, 139301, 1671, 414, 0
49, false, 0.22632599, 139303, 1684, 422, 0
49, false, 0.22632599, 139355, 1684, 423, 0
49, false, 0.22632599, 139375, 1672, 417, 0
49, false, 0.22632599, 139376, 1656, 405, 0
49, false, 0.22632599, 139391, 1641, 396, 0
49, false, 0.22632599, 139394, 1627, 385, 0
49, false, 0.22632599, 139426, 1616, 377, 0
49, false, 0.22632599, 139428, 1604, 371, 0
49, false, 0.22632599, 139451, 1601, 369, 0
49, false, 0.22632599, 139452, 1600, 369, 0
49, false, 0.22632599, 139457, 1600, 368, 0
49, false, 0.22632599, 139474, 1601, 370, 0
49, false, 0.22632599, 139486, 1605, 374, 0
49, false, 0.22632599, 139494, 1616, 382, 0
49, false, 0.22632599, 139510, 1626, 392, 0
49, false, 0.22632599, 139524, 1640, 401, 0
49, false, 0.22632599, 139538, 1649, 407, 0
49, false, 0.22632599, 139539, 1656, 411, 0
49, false, 0.22632599, 139546, 1666, 418, 0
49, false, 0.22632599, 139558, 1671, 423, 0
49, false, 0.22632599, 139571, 1676, 428, 0
49, false, 0.22632599, 139584, 1678, 431, 0
49, false, 0.22632599, 139606, 1680, 434, 0
49, false, 0.22632599, 139613, 1680, 434, 0
49, false, 0.22632599, 139626, 1680, 434, 0
49, false, 0.22632599, 139635, 1673, 435, 0
49, false, 0.22632599, 139647, 1659, 434, 0
49, false, 0.22632599, 139678, 1642, 428, 0
49, false, 0.22632599, 139686, 1607, 418, 0
49, false, 0.22632599, 139707, 1591, 414, 0
49, false, 0.22632599, 139720, 1563, 400, 0
49, false, 0.22632599, 139727, 1554, 398, 0
49, false, 0.22632599, 139729, 1547, 394, 0
49, false, 0.22632599, 139743, 1540, 391, 0
49, false, 0.22632599, 139745, 1537, 390, 0
49, false, 0.22632599, 139755, 1534, 390, 0
49, false, 0.22632599, 139761, 1533, 388, 0
49, false, 0.22632599, 139793, 1536, 391, 0
49, false, 0.22632599, 139806, 1545, 399, 0
49, false, 0.22632599, 139811, 1560, 406, 0
49, false, 0.22632599, 139821, 1571, 412, 0
49, false, 0.22632599, 139838, 1586, 418, 0
49, false, 0.22632599, 139846, 1597, 425, 0
49, false, 0.22632599, 139855, 1608, 428, 0
49, false, 0.22632599, 139862, 1613, 431, 0
49, false, 0.22632599, 139871, 1617, 432, 0
49, false, 0.22632599, 139882, 1620, 434, 0
49, false, 0.22632599, 139890, 1621, 434, 0
49, false, 0.22632599, 139916, 1622, 434, 0
49, false, 0.22632599, 139931, 1619, 431, 0
49, false, 0.22632599, 139940, 1607, 425, 0
49, false, 0.22632599, 139957, 1591, 416, 0
49, false, 0.22632599, 139970, 1571, 404, 0
49, false, 0.22632599, 140006, 1549, 390, 0
49, false, 0.22632599, 140007, 1485, 351, 0
49, false, 0.22632599, 140009, 1471, 345, 0
49, false, 0.22632599, 140036, 1457, 339, 0
49, false, 0.22632599, 140044, 1447, 336, 0
49, false, 0.22632599, 140045, 1441, 334, 0
49, false, 0.22632599, 140056, 1435, 333, 0
49, false, 0.22632599, 140059, 1431, 332, 0
49, false, 0.22632599, 140081, 1428, 331, 0
49, false, 0.22632599, 140114, 1428, 332, 0
49, false, 0.22632599, 140115, 1434, 334, 0
49, false, 0.22632599, 140136, 1445, 341, 0
49, false, 0.22632599, 140138, 1466, 351, 0
49, false, 0.22632599, 140138, 1488, 357, 0
49, false, 0.22632599, 140163, 1516, 368, 0
49, false, 0.22632599, 140165, 1538, 380, 0
49, false, 0.22632599, 140183, 1560, 391, 0
49, false, 0.22632599, 140185, 1583, 407, 0
49, false, 0.22632599, 140187, 1602, 422, 0
49, false, 0.22632599, 140207, 1622, 435, 0
49, false, 0.22632599, 140218, 1640, 450, 0
49, false, 0.22632599, 140219, 1649, 458, 0
49, false, 0.22632599, 140227, 1661, 466, 0
49, false, 0.22632599, 140252, 1668, 471, 0
49, false, 0.22632599, 140253, 1672, 475, 0
49, false, 0.22632599, 140258, 1674, 478, 0
49, false, 0.22632599, 140287, 1675, 478, 0
49, false, 0.22632599, 140304, 1675, 480, 0
49, false, 0.22632599, 140308, 1675, 480, 0
49, false, 0.22632599, 140326, 1670, 479, 0
49, false, 0.22632599, 140328, 1650, 472, 0
49, false, 0.22632599, 140356, 1626, 463, 0
49, false, 0.22632599, 140357, 1578, 440, 0
49, false, 0.22632599, 140374, 1559, 428, 0
49, false, 0.22632599, 140387, 1538, 416, 0
49, false, 0.22632599, 140388, 1523, 405, 0
49, false, 0.22632599, 140411, 1509, 394, 0
49, false, 0.22632599, 140412, 1494, 380, 0
49, false, 0.22632599, 140421, 1489, 374, 0
49, false, 0.22632599, 140425, 1480, 366, 0
49, false, 0.22632599, 140442, 1474, 360, 0
49, false, 0.22632599, 140451, 1468, 356, 0
49, false, 0.22632599, 140470, 1466, 353, 0
49, false, 0.22632599, 140471, 1465, 351, 0
49, false, 0.22632599, 140497, 1465, 351, 0
49, false, 0.22632599, 140505, 1471, 352, 0
49, false, 0.22632599, 140515, 1492, 359, 0
49, false, 0.22632599, 140516, 1518, 365, 0
49, false, 0.22632599, 140538, 1542, 374, 0
49, false, 0.22632599, 140541, 1569, 382, 0
49, false, 0.22632599, 140546, 1595, 387, 0
49, false, 0.22632599, 140560, 1625, 399, 0
49, false, 0.22632599, 140564, 1645, 408, 0
49, false, 0.22632599, 140578, 1666, 420, 0
49, false, 0.22632599, 140586, 1682, 434, 0
49, false, 0.22632599, 140595, 1705, 449, 0
49, false, 0.22632599, 140633, 1705, 449, 0
50, false, 0.16960782, 141965, 1595, 294, 0
50, false, 0.16960782, 141971, 1585, 285, 0
50, false, 0.16960782, 141982, 1576, 277, 0
50, false, 0.16960782, 141997, 1564, 268, 0
50, false, 0.16960782, 142000, 1556, 261, 0
50, false, 0.16960782, 142018, 1549, 256, 0
50, false, 0.16960782, 142021, 1545, 252, 0
50, false, 0.16960782, 142030, 1542, 248, 0
50, false, 0.16960782, 142060, 1541, 248, 0
50, false, 0.16960782, 142061, 1539, 247, 0
50, false, 0.16960782, 142089, 1540, 245, 0
50, false, 0.16960782, 142107, 1542, 247, 0
50, false, 0.16960782, 142109, 1552, 248, 0
50, false, 0.16960782, 142120, 1563, 250, 0
50, false, 0.16960782, 142128, 1571, 253, 0
50, false, 0.16960782, 142144, 1583, 258, 0
50, false, 0.16960782, 142152, 1591, 262, 0
50, false, 0.16960782, 142158, 1595, 264, 0
50, false, 0.16960782, 142170, 1599, 267, 0
50, false, 0.16960782, 142178, 1600, 269, 0
50, false, 0.16960782, 142190, 1602, 270, 0
50, false, 0.16960782, 142200, 1603, 271, 0
50, false, 0.16960782, 142208, 1604, 271, 0
50, false, 0.16960782, 142261, 1600, 271, 0
50, false, 0.16960782, 142269, 1592, 267, 0
50, false, 0.16960782, 142277, 1577, 262, 0
50, false, 0.16960782, 142301, 1570, 259, 0
50, false, 0.16960782, 142307, 1559, 256, 0
50, false, 0.16960782, 142309, 1554, 254, 0
50, false, 0.16960782, 142321, 1549, 251, 0
50, false, 0.16960782, 142328, 1545, 249, 0
50, false, 0.16960782, 142343, 1542, 247, 0
50, false, 0.16960782, 142347, 1540, 247, 0
50, false, 0.16960782, 142367, 1539, 247, 0
50, false, 0.16960782, 142397, 1540, 247, 0
50, false, 0.16960782, 142407, 1542, 248, 0
50, false, 0.16960782, 142417, 1556, 254, 0
50, false, 0.16960782, 142429, 1565, 261, 0
50, false, 0.16960782, 142442, 1580, 269, 0
50, false, 0.16960782, 142447, 1588, 272, 0
50, false, 0.16960782, 142456, 1594, 274, 0
50, false, 0.16960782, 142468, 1595, 275, 0
50, false, 0.16960782, 142481, 1597, 276, 0
50, false, 0.16960782, 142494, 1599, 277, 0
50, false, 0.16960782, 142496, 1600, 276, 0
50, false, 0.16960782, 142509, 1600, 278, 0
50, false, 0.16960782, 142545, 1599, 277, 0
50, false, 0.16960782, 142563, 1591, 274, 0
50, false, 0.16960782, 142573, 1576, 266, 0
50, false, 0.16960782, 142579, 1568, 262, 0
50, false, 0.16960782, 142586, 1556, 259, 0
50, false, 0.16960782, 142596, 1551, 257, 0
50, false, 0.16960782, 142613, 1537, 252, 0
50, false, 0.16960782, 142618, 1528, 248, 0
50, false, 0.16960782, 142626, 1524, 244, 0
50, false, 0.16960782, 142650, 1508, 237, 0
50, false, 0.16960782, 142660, 1502, 233, 0
50, false, 0.16960782, 142669, 1497, 231, 0
50, false, 0.16960782, 142682, 1494, 228, 0
50, false, 0.16960782, 142690, 1493, 226, 0
50, false, 0.16960782, 142705, 1492, 225, 0
50, false, 0.16960782, 142711, 1491, 225, 0
50, false, 0.16960782, 142763, 1492, 225, 0
50, false, 0.16960782, 142770, 1502, 226, 0
50, false, 0.16960782, 142772, 1511, 230, 0
50, false, 0.16960782, 142778, 1517, 234, 0
50, false, 0.16960782, 142790, 1527, 240, 0
50, false, 0.16960782, 142811, 1536, 243, 0
50, false, 0.16960782, 142816, 1541, 245, 0
50, false, 0.16960782, 142822, 1545, 248, 0
50, false, 0.16960782, 142828, 1548, 249, 0
50, false, 0.16960782, 142844, 1550, 250, 0
50, false, 0.16960782, 142851, 1551, 251, 0
50, false, 0.16960782, 142858, 1551, 251, 0
50, false, 0.16960782, 142872, 1552, 251, 0
50, false, 0.16960782, 142898, 1551, 251, 0
50, false, 0.16960782, 142910, 1549, 251, 0
50, false, 0.16960782, 142925, 1542, 249, 0
50, false, 0.16960782, 142928, 1528, 244, 0
50, false, 0.16960782, 142945, 1520, 240, 0
50, false, 0.16960782, 142949, 1508, 235, 0
50, false, 0.16960782, 142961, 1497, 230, 0
50, false, 0.16960782, 142970, 1490, 225, 0
50, false, 0.16960782, 142986, 1480, 217, 0
50, false, 0.16960782, 142987, 1474, 214, 0
50, false, 0.16960782, 142998, 1470, 211, 0
50, false, 0.16960782, 143008, 1468, 209, 0
50, false, 0.16960782, 143020, 1466, 208, 0
50, false, 0.16960782, 143027, 1465, 208, 0
50, false, 0.16960782, 143037, 1463, 207, 0
50, false, 0.16960782, 143076, 1463, 205, 0
50, false, 0.16960782, 143087, 1465, 207, 0
50, false, 0.16960782, 143101, 1468, 208, 0
50, false, 0.16960782, 143107, 1476, 213, 0
50, false, 0.16960782, 143118, 1484, 217, 0
50, false, 0.16960782, 143130, 1488, 220, 0
50, false, 0.16960782, 143144, 1492, 222, 0
50, false, 0.16960782, 143146, 1494, 225, 0
50, false, 0.16960782, 143156, 1496, 226, 0
50, false, 0.16960782, 143166, 1498, 228, 0
50, false, 0.16960782, 143176, 1499, 229, 0
50, false, 0.16960782, 143225, 1496, 229, 0
50, false, 0.16960782, 143236, 1488, 226, 0
50, false, 0.16960782, 143245, 1472, 217, 0
50, false, 0.16960782, 143255, 1462, 211, 0
50, false, 0.16960782, 143271, 1448, 205, 0
50, false, 0.16960782, 143279, 1430, 192, 0
50, false, 0.16960782, 143286, 1413, 183, 0
50, false, 0.16960782, 143302, 1397, 177, 0
50, false, 0.16960782, 143315, 1385, 169, 0
50, false, 0.16960782, 143316, 1373, 162, 0
50, false, 0.16960782, 143326, 1365, 158, 0
50, false, 0.16960782, 143342, 1361, 155, 0
50, false, 0.16960782, 143345, 1358, 154, 0
50, false, 0.16960782, 143357, 1356, 151, 0
50, false, 0.16960782, 143378, 1354, 151, 0
50, false, 0.16960782, 143414, 1356, 151, 0
50, false, 0.16960782, 143425, 1360, 155, 0
50, false, 0.16960782, 143440, 1368, 160, 0
50, false, 0.16960782, 143445, 1374, 162, 0
50, false, 0.16960782, 143455, 1377, 164, 0
50, false, 0.16960782, 143475, 1381, 165, 0
50, false, 0.16960782, 143476, 1382, 165, 0
50, false, 0.16960782, 143487, 1383, 167, 0
50, false, 0.16960782, 143494, 1385, 167, 0
50, false, 0.16960782, 143511, 1385, 168, 0
50, false, 0.16960782, 143544, 1382, 167, 0
50, false, 0.16960782, 143555, 1377, 164, 0
50, false, 0.16960782, 143566, 1368, 158, 0
50, false, 0.16960782, 143573, 1361, 155, 0
50, false, 0.16960782, 143603, 1352, 151, 0
50, false, 0.16960782, 143609, 1337, 145, 0
50, false, 0.16960782, 143615, 1333, 144, 0
50, false, 0.16960782, 143623, 1331, 143, 0
50, false, 0.16960782, 143644, 1330, 143, 0
50, false, 0.16960782, 143648, 1329, 143, 0
50, false, 0.16960782, 143678, 1331, 143, 0
50, false, 0.16960782, 143686, 1338, 145, 0
50, false, 0.16960782, 143692, 1346, 146, 0
50, false, 0.16960782, 143707, 1355, 146, 0
50, false, 0.16960782, 143724, 1364, 146, 0
50, false, 0.16960782, 143729, 1371, 147, 0
50, false, 0.16960782, 143742, 1376, 147, 0
50, false, 0.16960782, 143744, 1378, 147, 0
50, false, 0.16960782, 143754, 1380, 147, 0
50, false, 0.16960782, 143762, 1382, 146, 0
50, false, 0.16960782, 143792, 1381, 146, 0
50, false, 0.16960782, 143805, 1377, 145, 0
50, false, 0.16960782, 143813, 1365, 143, 0
50, false, 0.16960782, 143823, 1351, 142, 0
50, false, 0.16960782, 143836, 1333, 142, 0
50, false, 0.16960782, 143843, 1325, 142, 0
50, false, 0.16960782, 143855, 1316, 143, 0
50, false, 0.16960782, 143873, 1310, 143, 0
50, false, 0.16960782, 143875, 1306, 144, 0
50, false, 0.16960782, 143884, 1305, 145, 0
50, false, 0.16960782, 143892, 1302, 145, 0
50, false, 0.16960782, 143927, 1303, 145, 0
50, false, 0.16960782, 143936, 1305, 143, 0
50, false, 0.16960782, 143941, 1312, 140, 0
50, false, 0.16960782, 143953, 1320, 137, 0
50, false, 0.16960782, 143961, 1325, 133, 0
50, false, 0.16960782, 143973, 1332, 129, 0
50, false, 0.16960782, 143985, 1337, 128, 0
50, false, 0.16960782, 143991, 1339, 127, 0
50, false, 0.16960782, 144007, 1341, 125, 0
50, false, 0.16960782, 144016, 1342, 124, 0
50, false, 0.16960782, 144045, 1340, 124, 0
50, false, 0.16960782, 144051, 1334, 123, 0
50, false, 0.16960782, 144061, 1325, 123, 0
50, false, 0.16960782, 144071, 1305, 125, 0
50, false, 0.16960782, 144081, 1299, 127, 0
50, false, 0.16960782, 144096, 1293, 128, 0
50, false, 0.16960782, 144101, 1288, 131, 0
50, false, 0.16960782, 144112, 1284, 132, 0
50, false, 0.16960782, 144140, 1282, 133, 0
50, false, 0.16960782, 144141, 1282, 134, 0
50, false, 0.16960782, 144161, 1284, 134, 0
50, false, 0.16960782, 144185, 1290, 137, 0
50, false, 0.16960782, 144186, 1295, 137, 0
50, false, 0.16960782, 144190, 1305, 138, 0
50, false, 0.16960782, 144204, 1316, 138, 0
50, false, 0.16960782, 144209, 1320, 137, 0
50, false, 0.16960782, 144220, 1324, 137, 0
50, false, 0.16960782, 144241, 1328, 137, 0
50, false, 0.16960782, 144249, 1330, 137, 0
50, false, 0.16960782, 144250, 1331, 137, 0
50, false, 0.16960782, 144271, 1332, 137, 0
50, false, 0.16960782, 144289, 1328, 137, 0
50, false, 0.16960782, 144303, 1324, 137, 0
50, false, 0.16960782, 144309, 1303, 137, 0
50, false, 0.16960782, 144320, 1294, 138, 0
50, false, 0.16960782, 144339, 1280, 137, 0
50, false, 0.16960782, 144345, 1274, 137, 0
50, false, 0.16960782, 144351, 1269, 136, 0
50, false, 0.16960782, 144361, 1265, 136, 0
50, false, 0.16960782, 144379, 1263, 136, 0
50, false, 0.16960782, 144383, 1262, 135, 0
50, false, 0.16960782, 144404, 1261, 134, 0
50, false, 0.16960782, 144428, 1262, 134, 0
50, false, 0.16960782, 144445, 1267, 134, 0
50, false, 0.16960782, 144448, 1272, 133, 0
50, false, 0.16960782, 144459, 1284, 133, 0
50, false, 0.16960782, 144481, 1291, 133, 0
50, false, 0.16960782, 144481, 1295, 133, 0
50, false, 0.16960782, 144488, 1297, 133, 0
50, false, 0.16960782, 144517, 1301, 133, 0
50, false, 0.16960782, 144520, 1302, 133, 0
50, false, 0.16960782, 144551, 1301, 132, 0
50, false, 0.16960782, 144566, 1291, 130, 0
50, false, 0.16960782, 144578, 1275, 130, 0
50, false, 0.16960782, 144579, 1257, 131, 0
50, false, 0.16960782, 144589, 1245, 132, 0
50, false, 0.16960782, 144607, 1225, 134, 0
50, false, 0.16960782, 144611, 1217, 135, 0
50, false, 0.16960782, 144625, 1207, 137, 0
50, false, 0.16960782, 144636, 1200, 137, 0
50, false, 0.16960782, 144638, 1195, 138, 0
50, false, 0.16960782, 144646, 1194, 139, 0
50, false, 0.16960782, 144669, 1192, 139, 0
50, false, 0.16960782, 144704, 1196, 140, 0
50, false, 0.16960782, 144710, 1208, 139, 0
50, false, 0.16960782, 144720, 1222, 137, 0
50, false, 0.16960782, 144727, 1233, 137, 0
50, false, 0.16960782, 144738, 1240, 136, 0
50, false, 0.16960782, 144748, 1243, 136, 0
50, false, 0.16960782, 144759, 1247, 134, 0
50, false, 0.16960782, 144773, 1248, 134, 0
50, false, 0.16960782, 144776, 1250, 134, 0
50, false, 0.16960782, 144817, 1248, 133, 0
50, false, 0.16960782, 144828, 1243, 131, 0
50, false, 0.16960782, 144837, 1233, 128, 0
50, false, 0.16960782, 144845, 1220, 125, 0
50, false, 0.16960782, 144855, 1208, 125, 0
50, false, 0.16960782, 144877, 1194, 123, 0
50, false, 0.16960782, 144879, 1187, 123, 0
50, false, 0.16960782, 144886, 1182, 123, 0
50, false, 0.16960782, 144894, 1180, 123, 0
50, false, 0.16960782, 144906, 1178, 123, 0
50, false, 0.16960782, 144915, 1177, 123, 0
50, false, 0.16960782, 144954, 1181, 123, 0
50, false, 0.16960782, 144976, 1184, 124, 0
50, false, 0.16960782, 144984, 1194, 125, 0
50, false, 0.16960782, 144985, 1205, 125, 0
50, false, 0.16960782, 144994, 1212, 125, 0
50, false, 0.16960782, 145007, 1222, 125, 0
50, false, 0.16960782, 145018, 1231, 125, 0
50, false, 0.16960782, 145024, 1236, 125, 0
50, false, 0.16960782, 145039, 1239, 125, 0
50, false, 0.16960782, 145046, 1240, 125, 0
50, false, 0.16960782, 145055, 1241, 125, 0
50, false, 0.16960782, 145068, 1242, 125, 0
50, false, 0.16960782, 145077, 1243, 125, 0
50, false, 0.16960782, 145108, 1241, 125, 0
50, false, 0.16960782, 145122, 1237, 124, 0
50, false, 0.16960782, 145125, 1225, 122, 0
50, false, 0.16960782, 145128, 1217, 121, 0
50, false, 0.16960782, 145159, 1208, 120, 0
50, false, 0.16960782, 145169, 1193, 120, 0
50, false, 0.16960782, 145176, 1191, 120, 0
50, false, 0.16960782, 145193, 1187, 120, 0
50, false, 0.16960782, 145224, 1190, 120, 0
50, false, 0.16960782, 145238, 1198, 120, 0
50, false, 0.16960782, 145249, 1208, 122, 0
50, false, 0.16960782, 145268, 1221, 125, 0
50, false, 0.16960782, 145269, 1236, 127, 0
50, false, 0.16960782, 145273, 1248, 127, 0
50, false, 0.16960782, 145286, 1259, 129, 0
50, false, 0.16960782, 145304, 1263, 130, 0
50, false, 0.16960782, 145313, 1266, 130, 0
50, false, 0.16960782, 145314, 1268, 131, 0
50, false, 0.16960782, 145323, 1269, 131, 0
50, false, 0.16960782, 145337, 1270, 131, 0
50, false, 0.16960782, 145371, 1268, 131, 0
